Portfolio_Manager_Property_ID,Portfolio_Manager_Property_Name,Unit_of_Measure,Year,Month,Cost,Consumption,Year Built,Property_type,Gross Floor Area
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,August,662.68,4644.72,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,December,469.05,8775.69,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,February,2076.09,25251.39,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,January,2222.76,25308.06,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,July,583.87,4403.61,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,June,789.43,7518.33,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,March,1965.19,24338.33,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,May,1240.34,13975.28,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,November,762.24,11475.74,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,October,734.68,8806.48,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,September,778.68,6837.5,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2021,April,745.96,6720.0,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2021,February,863.05,14000.37,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2021,January,976.96,15741.48,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2021,July,655.1,5520.0,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2021,June,210.76,1680.0,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2021,March,475.93,5294.72,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2021,May,745.96,6720.0,1969,Other - Recreation,11720.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,April,3863.06,45071.11,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,August,1497.57,14071.39,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,December,2848.85,43008.61,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,February,4391.73,44952.78,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,January,5063.8,51964.44,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,July,1616.77,17550.28,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,June,1920.63,24238.33,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,March,5077.62,52182.22,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,May,2760.1,35493.33,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,November,2519.82,34651.11,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,October,2231.1,14220.0,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2016,September,2455.67,33942.5,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,April,3057.78,44247.5,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,August,1404.88,13538.33,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,December,2770.56,32919.44,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,February,3579.64,50661.39,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,January,3282.16,48390.56,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,July,1531.08,16300.56,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,June,1767.46,22491.39,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,March,3250.96,44566.39,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,May,2006.34,26215.28,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,November,2167.84,25195.56,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,October,1512.78,14877.22,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2017,September,1598.9,17368.89,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,April,2769.29,37591.94,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,August,1598.6,14195.56,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,December,3752.8,45270.0,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,February,3009.86,38823.61,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,January,3456.12,46986.11,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,July,1753.02,16816.11,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,June,2102.2,25034.72,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,March,3010.31,37826.11,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,May,2199.4,27161.67,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,November,2892.73,35535.56,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,October,2078.44,23681.11,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2018,September,1612.68,15445.56,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,April,2837.28,35127.5,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,August,1603.74,16436.94,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,December,4675.9,54772.78,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,February,4293.66,51943.89,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,January,4765.1,60676.67,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,July,1594.98,14163.33,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,June,1880.63,18246.67,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,March,3356.98,42504.72,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,May,2551.47,28645.56,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,November,3281.53,42220.0,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,October,2826.27,35305.0,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2019,September,2034.52,23621.11,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,April,2432.92,46713.89,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,August,1207.88,11733.06,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,December,1352.07,21317.64,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,February,3623.98,46161.11,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,January,3683.66,42270.83,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,July,1611.24,14698.33,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,June,1560.54,15238.33,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,March,3278.2,42481.11,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,May,1948.49,22213.33,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,November,1448.17,22475.37,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,October,1172.83,18233.7,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2020,September,881.69,11248.61,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2021,April,1528.32,13500.0,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2021,February,1991.02,31162.22,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2021,January,1937.06,30970.56,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2021,July,1653.51,15120.0,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2021,June,1551.46,14040.0,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2021,March,1946.86,27728.61,2002,Fire Station,21050.0
6319028,Fire Station 12 - Highfield Park,kWh (kilowatt-hours),2021,May,1611.99,14580.0,2002,Fire Station,21050.0
6319029,Needham Community Recreation Centre,L (Litres),2017,April,3682.42,5842.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2017,August,2368.29,3542.1,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2017,December,5737.6,6934.1,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2017,February,5501.17,8176.5,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2017,July,0.0,0.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2017,June,1229.15,2089.9,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2017,March,2811.99,4191.4,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2017,May,2198.49,3734.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2017,November,6415.59,8044.2,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2017,October,4330.76,5609.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2017,September,3674.71,5383.8,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,April,2587.8,3003.2,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,August,632.91,699.4,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,December,1313.75,1651.75,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,February,4055.62,5279.1,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,January,4259.74,5476.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,July,1141.84,1328.3,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,June,945.55,1101.97,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,March,5402.1,6687.2,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,May,2174.28,2536.8,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,November,1122.53,1304.35,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,October,876.03,943.6,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2018,September,3337.92,3597.6,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2019,April,1309.91,1523.67,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2019,August,1086.3,1421.1,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2019,December,1352.1,1581.6,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2019,February,1530.75,1798.8,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2019,January,1394.74,1686.48,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2019,July,894.13,1139.7,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2019,June,758.21,991.15,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2019,March,1229.17,1463.1,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2019,May,1757.45,2099.35,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2019,November,1139.27,1350.6,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2019,September,2145.43,2618.3,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,April,516.46,1584.83,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,August,402.34,791.45,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,December,979.59,1613.06,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,February,1221.44,1727.45,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,January,1419.86,1786.5,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,July,492.14,968.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,June,314.97,640.67,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,March,742.38,1465.34,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,May,449.72,1157.77,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,November,551.77,1026.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,October,574.8,1148.83,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2020,September,719.46,1507.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2021,April,835.98,1243.9,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2021,February,1125.62,1610.34,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2021,January,838.95,1313.68,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,L (Litres),2021,March,1026.64,1429.3,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,kWh (kilowatt-hours),2016,April,2442.77,15960.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,kWh (kilowatt-hours),2016,August,2849.27,20220.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,kWh (kilowatt-hours),2016,December,2422.38,17100.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,kWh (kilowatt-hours),2016,February,2344.45,15720.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,kWh (kilowatt-hours),2016,January,2511.08,17520.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,kWh (kilowatt-hours),2016,July,2733.96,18720.0,1972,Heated Swimming Pool,19830.0
6319029,Needham Community Recreation Centre,kWh (kilowatt-hours),2016,June,2745.1,18120.0,1972,Heated Swimming Pool,19830.0
